,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,deposit
9687,60,3,0,0,7336,0,0,31,2,494,1,-1,0,0
9688,55,4,1,0,-40,1,0,12,4,178,2,-1,0,0
9689,27,9,1,2,25,0,0,28,7,8,1,-1,0,0
9690,33,0,1,0,0,0,0,20,4,190,2,-1,0,0
9691,32,2,0,0,5,1,0,17,10,114,1,-1,0,0
9692,51,1,0,0,-92,1,0,4,5,28,4,-1,0,0
9693,44,3,0,0,497,1,0,3,1,321,3,270,2,0
9694,49,1,0,2,2356,0,1,14,6,236,2,-1,0,0
9695,42,1,0,0,3,1,0,12,4,118,1,-1,0,0
9696,35,4,0,0,128,1,0,12,4,136,1,-1,0,0
9697,32,3,0,1,390,1,1,5,4,100,1,243,1,0
9698,39,2,1,0,300,0,0,10,8,315,6,394,1,0
9699,54,2,0,0,827,0,1,20,5,294,2,-1,0,0
9700,35,2,0,1,25,0,0,27,7,219,2,-1,0,0
9701,41,2,1,2,340,1,0,13,4,262,1,349,1,0
9702,35,0,0,1,867,1,0,20,10,298,2,171,3,0
9703,41,1,0,0,140,1,0,29,0,636,2,-1,0,0
9704,36,2,0,0,3,0,0,20,7,100,4,-1,0,0
9705,51,6,0,0,4920,0,0,2,5,392,2,-1,0,0
9707,44,1,0,2,0,1,1,21,10,32,2,116,3,0
9708,49,3,0,0,1096,1,0,17,3,609,1,303,5,0
9709,37,3,1,1,869,0,0,30,6,60,8,-1,0,0
9710,60,2,2,1,1900,1,0,29,4,77,3,-1,0,0
9711,40,0,0,1,413,1,0,14,4,150,1,-1,0,0
9712,27,1,0,2,-588,0,0,13,4,531,2,-1,0,0
9713,34,10,0,0,0,0,0,21,7,398,2,-1,0,0
9714,41,2,0,0,2490,1,0,21,4,115,2,-1,0,0
9715,39,4,0,0,20928,0,0,14,4,1166,1,352,1,0
9716,34,3,0,0,560,1,0,5,4,198,3,-1,0,0
9717,38,1,2,0,0,1,0,11,4,580,1,173,1,0
9718,56,1,0,2,826,1,0,21,6,853,1,-1,0,0
9719,42,4,0,0,115,1,1,17,3,161,1,149,2,0
9721,32,1,0,0,320,1,1,3,1,22,4,-1,0,0
9722,37,1,0,0,-399,1,1,3,5,21,3,-1,0,0
9723,25,9,1,0,703,0,0,5,4,1100,3,-1,0,0
9724,29,2,2,0,328,1,1,4,1,25,1,-1,0,0
9725,48,0,2,1,148,0,0,12,7,152,2,-1,0,0
9726,39,6,1,1,2298,1,1,20,3,13,2,319,18,0
9727,31,1,0,0,64,1,0,18,6,302,3,-1,0,0
9728,28,0,1,1,4013,1,0,4,5,386,1,-1,0,0
9729,32,0,0,1,0,0,0,9,4,280,1,-1,0,0
9730,35,2,0,1,633,1,1,2,1,76,3,5,3,0
9732,32,1,0,2,902,1,0,27,4,106,2,-1,0,0
9733,30,1,0,0,2850,0,0,8,4,181,2,-1,0,0
9734,54,0,0,1,313,1,0,5,4,83,2,-1,0,0
9735,41,1,0,0,923,1,0,14,4,249,2,-1,0,0
9736,35,3,1,2,8,1,0,16,4,148,18,-1,0,0
9737,44,2,0,0,945,1,0,4,7,190,1,-1,0,0
9738,58,0,0,1,2261,1,0,3,5,1361,1,391,1,0
9739,43,1,0,2,18,1,0,14,4,131,2,370,3,0
9740,52,1,0,0,5828,1,0,13,4,276,2,-1,0,0
9741,60,5,0,2,6307,1,0,11,5,362,1,-1,0,0
9742,32,0,1,1,537,0,0,29,4,187,3,-1,0,0
9743,41,1,0,0,393,1,1,10,6,122,1,-1,0,0
9744,54,1,2,2,215,1,0,4,5,71,5,-1,0,0
9745,30,1,1,0,132,1,0,16,4,329,1,-1,0,0
9746,36,2,1,0,35,0,0,29,7,493,2,-1,0,0
9747,27,3,1,0,125,0,0,21,6,104,1,288,8,0
9748,32,2,1,0,129,1,0,7,4,213,1,-1,0,0
9749,34,0,0,1,0,0,0,6,7,139,2,-1,0,0
9750,43,3,0,0,315,0,0,23,6,129,2,-1,0,0
9751,43,4,0,2,2567,1,0,14,4,109,1,360,2,0
9752,31,0,2,1,883,1,0,19,10,168,1,-1,0,0
9753,37,2,0,0,1120,1,0,30,4,103,5,-1,0,0
9754,51,2,2,0,0,1,0,28,4,463,2,-1,0,0
9755,52,1,0,0,1117,1,0,13,4,365,1,-1,0,0
9756,57,1,0,0,773,1,1,18,5,97,8,-1,0,0
9757,32,2,1,1,390,1,0,23,4,85,1,-1,0,0
9758,47,3,0,0,1358,1,0,14,4,80,4,-1,0,0
9759,31,0,0,1,216,0,0,22,6,47,1,-1,0,0
9760,27,1,1,0,317,1,0,20,4,16,10,-1,0,0
9761,31,1,1,2,2369,1,0,18,4,87,1,-1,0,0
9762,36,3,2,1,125,1,0,26,4,172,1,-1,0,0
9763,44,1,0,2,6,0,0,10,6,338,9,-1,0,0
9764,34,1,0,2,15841,1,0,20,3,423,5,-1,0,0
9765,32,10,0,2,51,1,0,12,4,324,1,-1,0,0
9766,52,0,0,0,0,1,1,27,4,62,13,-1,0,0
9767,60,5,2,2,-79,1,1,29,0,192,1,-1,0,0
9768,30,4,1,0,1881,0,1,26,5,29,1,-1,0,0
9769,48,1,0,2,456,1,1,19,4,289,1,-1,0,0
9770,39,0,0,2,1873,0,0,9,5,161,2,-1,0,0
9771,59,0,2,1,0,1,0,31,6,52,8,-1,0,0
9772,42,3,0,0,445,1,0,7,4,202,2,-1,0,0
9773,77,5,0,0,2123,0,0,4,1,141,4,-1,0,0
9774,29,2,0,0,767,1,0,5,1,253,1,-1,0,0
9775,49,2,2,0,229,0,0,8,7,219,2,-1,0,0
9776,57,5,0,0,3783,1,0,6,5,198,3,-1,0,0
9777,37,1,0,0,140,1,1,7,4,490,1,-1,0,0
9778,35,2,0,0,6,1,0,11,4,204,2,348,2,0
9779,63,5,2,0,859,0,0,13,1,92,1,-1,0,0
9780,37,2,0,0,261,0,0,29,7,301,4,-1,0,0
9781,37,4,0,0,50,1,0,8,4,352,3,-1,0,0
9782,52,3,0,0,-462,1,0,9,1,172,5,-1,0,0
9783,60,5,0,0,0,0,0,5,7,143,3,-1,0,0
9784,36,2,0,0,283,1,1,27,5,56,2,-1,0,0
9785,48,6,0,0,91,0,0,21,7,136,8,-1,0,0
9786,47,8,0,1,0,0,0,18,10,103,2,-1,0,0
9787,56,0,2,1,442,0,0,28,4,77,3,-1,0,0
9788,45,1,0,0,0,0,0,30,6,25,2,-1,0,0
9789,53,10,0,0,1182,1,0,7,8,82,1,293,1,0
9790,56,1,0,0,316,1,0,19,4,27,1,-1,0,0
9791,59,2,0,0,316,0,0,14,7,200,4,-1,0,0
9792,34,0,0,1,402,0,0,26,4,147,1,-1,0,0
9793,45,7,1,2,8725,0,0,8,6,286,2,-1,0,0
9795,60,6,0,0,0,0,0,6,5,97,1,-1,0,0
9796,54,1,2,0,615,0,1,20,10,230,1,-1,0,0
9797,41,4,0,0,0,1,0,5,4,114,2,-1,0,0
9798,44,1,0,0,3060,1,0,20,3,87,2,151,3,0
9799,40,2,0,0,990,1,0,6,1,252,3,-1,0,0
9800,40,4,2,2,1937,1,0,2,5,86,1,-1,0,0
9801,29,2,0,0,428,0,0,14,6,131,4,-1,0,0
9802,28,2,0,0,655,1,0,9,4,179,2,-1,0,0
9803,35,0,0,1,16,0,0,19,10,185,1,-1,0,0
9804,33,0,0,1,2044,1,0,15,4,102,3,177,1,0
9805,33,0,1,1,20,0,0,21,7,329,2,-1,0,0
9806,50,5,0,2,29,0,0,20,5,135,5,-1,0,0
9807,56,0,0,2,-155,1,0,17,10,282,1,-1,0,0
9808,37,0,1,1,340,0,0,11,7,90,4,-1,0,0
9809,53,2,0,0,1776,0,0,18,5,443,7,-1,0,0
9810,27,1,1,0,23,0,0,26,1,590,2,-1,0,0
9811,46,2,0,0,863,1,0,3,1,67,3,-1,0,0
9812,36,1,2,0,7051,0,1,15,6,106,13,-1,0,0
9813,37,3,0,0,1049,0,0,31,6,126,5,-1,0,0
9814,28,3,0,1,174,1,1,11,1,56,1,184,2,0
9815,40,1,0,2,137,0,1,10,6,214,1,-1,0,0
9816,48,1,0,2,783,0,1,6,7,90,2,-1,0,0
9817,46,4,0,2,116,1,0,18,4,267,4,341,3,0
9818,39,2,0,2,2118,1,0,17,3,266,2,-1,0,0
9819,37,0,1,1,10269,1,0,18,4,28,2,-1,0,0
9820,26,3,1,0,141,1,0,18,4,19,4,349,6,0
9821,35,1,2,2,13,0,1,9,6,364,1,-1,0,0
9822,37,0,1,1,0,0,0,7,6,643,3,-1,0,0
9823,32,8,0,0,1996,1,0,18,10,271,1,-1,0,0
9824,31,3,1,0,1129,1,0,18,4,145,3,-1,0,0
9825,36,10,1,1,561,0,0,6,5,274,2,-1,0,0
9826,36,0,0,1,539,0,0,11,7,176,1,-1,0,0
9827,38,4,0,0,-349,1,0,20,3,111,2,328,5,0
9828,45,3,0,0,6971,0,0,22,4,119,1,-1,0,0
9829,58,10,0,1,497,0,0,11,5,138,5,-1,0,0
9830,34,0,0,1,362,1,0,30,4,38,3,-1,0,0
9831,51,1,0,2,4497,1,0,15,4,276,3,-1,0,0
9832,38,2,1,1,2496,0,0,17,5,193,1,-1,0,0
9833,73,5,0,0,2850,0,0,8,9,512,1,144,7,0
9834,57,2,0,2,0,0,0,5,5,58,8,-1,0,0
9835,45,0,0,1,1199,0,0,3,1,221,2,-1,0,0
9836,34,2,2,1,66,0,1,5,1,102,1,170,2,0
9838,39,1,1,0,1170,0,0,6,5,383,1,-1,0,0
9839,35,2,0,1,944,0,0,8,7,351,2,-1,0,0
9840,58,0,2,1,50,1,0,3,5,109,4,-1,0,0
9841,36,0,1,1,171,0,0,17,5,398,4,-1,0,0
9842,43,4,0,0,122,1,0,5,4,355,2,-1,0,0
9843,34,1,2,0,1780,1,0,2,5,187,9,-1,0,0
9844,52,2,0,0,136,0,0,28,7,88,5,-1,0,0
9846,32,1,1,0,232,0,0,13,11,232,1,-1,0,0
9847,23,9,1,1,82,0,0,4,4,289,4,-1,0,0
9848,57,1,0,2,630,1,0,29,4,52,1,-1,0,0
9849,43,1,0,2,1202,0,0,30,4,295,1,-1,0,0
9850,33,3,1,1,867,1,0,14,3,247,1,-1,0,0
9851,45,0,2,1,6200,0,0,29,6,103,2,-1,0,0
9852,31,3,1,0,-422,1,0,18,4,64,2,329,15,0
9854,47,0,2,1,107,0,0,15,4,246,1,-1,0,0
9855,39,4,2,0,-96,1,1,12,4,38,6,-1,0,0
9856,47,1,0,0,581,1,0,26,7,79,6,-1,0,0
9857,57,2,0,0,402,1,0,6,4,153,3,-1,0,0
9858,52,1,0,0,555,1,0,12,4,314,2,-1,0,0
9859,45,3,0,0,67,0,0,5,1,326,2,-1,0,0
9860,42,0,0,1,72,1,0,20,3,124,2,348,3,0
9861,32,6,0,0,1942,1,0,30,4,84,9,-1,0,0
9862,31,2,1,0,373,0,0,22,7,346,5,-1,0,0
9863,25,1,1,0,84,1,0,18,4,6,2,-1,0,0
9864,30,2,0,0,394,0,0,22,7,216,13,-1,0,0
9865,33,1,0,2,925,0,0,20,10,884,3,-1,0,0
9866,29,1,0,0,0,1,0,11,4,116,6,-1,0,0
9867,55,5,0,0,6690,0,0,30,3,534,1,-1,0,0
9868,51,3,0,0,4178,1,0,30,4,556,1,-1,0,0
9869,68,5,0,0,20723,1,0,28,3,318,2,-1,0,0
9870,29,4,1,0,887,0,0,4,1,343,1,-1,0,0
9871,35,6,0,0,598,1,0,20,3,245,1,-1,0,0
9872,38,2,0,0,1,1,0,21,10,57,5,199,1,0
9873,39,0,2,0,4314,1,0,20,10,141,4,-1,0,0
9874,47,2,0,1,2155,0,0,20,5,178,3,-1,0,0
9875,22,0,1,1,760,0,0,7,11,6,1,-1,0,0
9876,44,3,0,0,1248,1,1,8,4,428,3,-1,0,0
9877,38,2,1,1,5122,1,0,20,10,370,1,184,1,0
9878,56,4,2,0,191,0,0,23,6,335,3,-1,0,0
9879,56,0,0,0,230,0,0,9,4,73,4,-1,0,0
9880,54,0,2,1,7010,0,0,11,2,275,2,-1,0,0
9881,39,4,0,0,1970,1,0,8,5,30,1,404,2,0
9882,36,1,0,0,3935,1,1,27,4,220,6,-1,0,0
9883,42,3,0,0,437,1,0,11,7,120,3,190,1,0
9884,51,2,2,0,2323,1,1,18,7,151,10,-1,0,0
9885,32,0,0,1,2213,0,0,29,0,125,2,154,7,0
9886,31,0,0,1,84,0,1,1,6,143,1,-1,0,0
9887,23,2,1,0,4545,0,0,3,5,200,1,-1,0,0
9889,45,3,1,0,206,1,0,5,4,193,1,-1,0,0
9890,51,2,0,0,2937,0,0,21,10,30,3,-1,0,0
9891,36,7,1,1,221,0,0,3,1,225,4,-1,0,0
9892,56,1,0,0,1521,1,1,21,10,19,2,179,3,0
9893,41,2,0,0,102,1,1,14,4,387,9,-1,0,0
9894,57,5,0,0,519,1,0,3,5,393,3,-1,0,0
9895,55,1,0,0,660,0,0,5,5,348,1,-1,0,0
9896,34,0,2,1,500,1,0,29,4,399,1,-1,0,0
9897,32,3,0,0,1661,1,0,5,1,76,1,209,2,0
9899,32,3,2,0,-273,1,0,5,4,64,1,-1,0,0
9900,53,0,0,1,7067,0,0,6,5,82,3,-1,0,0
9902,27,4,0,0,221,0,1,7,6,554,1,-1,0,0
9903,48,2,1,0,479,0,0,20,4,148,5,-1,0,0
9904,33,4,1,1,1595,1,0,26,4,296,1,-1,0,0
9905,41,0,0,1,65,1,0,6,4,524,2,-1,0,0
9906,33,3,0,1,640,0,0,24,6,318,1,-1,0,0
9907,25,0,1,1,490,0,0,7,8,394,1,-1,0,0
9908,38,0,0,1,1440,0,0,11,7,111,2,-1,0,0
9909,43,6,0,0,918,1,0,6,4,193,1,-1,0,0
9910,56,0,1,1,6507,1,1,29,0,134,1,196,1,0
9911,28,4,0,0,4,1,0,27,5,133,5,-1,0,0
9912,52,6,0,1,2289,1,1,21,10,81,1,-1,0,0
9913,32,0,1,1,131,0,0,3,5,267,3,-1,0,0
9914,33,4,1,0,1852,0,0,25,1,371,1,204,3,0
9915,31,2,1,1,-749,1,1,29,6,82,4,-1,0,0
9916,54,2,0,0,719,1,0,2,1,242,1,264,1,0
9917,36,2,0,0,4613,0,0,2,3,320,1,134,2,0
9918,40,3,1,0,664,0,0,19,10,188,2,121,2,0
9919,32,3,1,1,291,0,0,28,0,223,6,275,5,0
9920,27,9,1,1,24,1,0,2,1,344,2,-1,0,0
9921,42,2,1,0,823,1,0,28,0,137,1,-1,0,0
9922,30,0,0,1,1235,1,0,28,6,104,3,-1,0,0
9923,43,2,1,0,1195,1,0,15,4,516,9,-1,0,0
9925,46,2,0,0,363,1,0,6,7,209,3,-1,0,0
9926,36,1,1,0,0,0,0,19,5,238,1,-1,0,0
9927,44,1,1,2,0,1,0,24,6,184,1,-1,0,0
9928,30,0,1,1,136,1,0,23,4,152,1,-1,0,0
9929,34,3,1,0,846,1,0,17,3,758,2,-1,0,0
9930,20,9,1,2,0,0,0,1,1,143,5,91,8,0
9931,31,4,0,0,505,0,0,11,6,773,3,-1,0,0
9932,34,1,0,2,3986,1,0,17,3,345,2,-1,0,0
9933,27,2,1,1,11862,0,0,25,4,281,5,101,1,0
9934,47,0,0,2,145,0,1,1,6,163,1,-1,0,0
9935,56,0,2,1,2037,0,0,6,4,160,1,91,5,0
9936,45,2,2,0,441,1,0,2,1,535,1,-1,0,0
9937,35,1,0,2,105,1,0,8,4,369,2,-1,0,0
9938,32,2,0,0,465,1,0,12,4,210,2,-1,0,0
9939,44,8,0,0,320,1,1,5,1,269,3,234,2,0
9940,38,4,0,0,-762,1,1,30,4,408,2,-1,0,0
9941,32,0,1,1,316,1,0,29,0,215,3,-1,0,0
9943,35,0,1,1,123,1,0,9,4,83,3,-1,0,0
9944,40,1,0,0,273,1,0,19,5,1082,1,-1,0,0
9945,36,2,0,0,1345,1,0,30,4,231,3,-1,0,0
9946,52,1,0,0,1027,0,0,23,6,59,1,-1,0,0
9947,35,2,1,0,1855,1,0,7,4,138,1,-1,0,0
9948,38,4,1,0,1315,0,0,20,5,23,12,-1,0,0
9949,43,3,0,0,59,1,0,15,6,60,3,-1,0,0
9950,43,3,0,0,2682,0,0,30,6,103,8,-1,0,0
9951,35,0,0,1,2682,1,0,9,6,156,1,-1,0,0
9952,40,4,0,0,3164,1,0,3,3,329,2,-1,0,0
9953,49,2,2,0,342,0,1,19,10,58,3,-1,0,0
9954,35,4,1,0,1742,1,0,31,6,39,2,-1,0,0
9955,42,2,2,0,-106,1,0,29,4,95,1,-1,0,0
9957,26,2,1,0,430,0,0,5,1,450,2,-1,0,0
9958,44,1,1,2,-234,1,1,15,4,71,3,347,1,0
9959,29,0,1,1,0,1,0,13,4,155,1,351,1,0
9960,36,1,0,0,-206,1,0,8,4,177,2,-1,0,0
9961,30,2,1,0,656,0,1,4,6,523,1,-1,0,0
9962,52,5,0,0,603,0,1,9,5,79,1,-1,0,0
9963,55,3,0,0,1102,1,0,15,4,126,2,-1,0,0
9964,30,4,1,0,117,0,0,28,0,135,1,-1,0,0
9965,29,2,1,0,-13,1,0,14,4,512,3,-1,0,0
9966,27,3,1,1,1993,1,0,5,4,102,5,-1,0,0
9968,33,4,0,0,881,1,0,21,4,67,5,-1,0,0
9969,48,3,0,0,0,1,0,17,6,109,4,-1,0,0
9970,39,10,0,0,953,0,0,30,0,23,6,232,3,0
9971,55,1,0,2,781,1,0,3,1,112,3,270,2,0
9972,40,1,1,2,1530,1,0,20,3,8,3,315,1,0
9973,33,0,1,1,2667,1,0,18,4,57,1,180,3,0
9974,56,3,0,0,5310,0,0,19,5,74,1,-1,0,0
9975,42,1,0,0,1468,1,0,28,4,136,1,-1,0,0
9977,41,0,0,1,144,0,0,27,1,123,3,-1,0,0
9978,58,3,1,0,247,0,1,20,5,66,6,-1,0,0
9979,29,1,0,2,258,1,0,26,4,130,1,-1,0,0
9980,38,0,0,1,595,1,0,18,10,70,1,-1,0,0
9981,49,1,2,0,259,0,0,16,4,283,2,-1,0,0
9982,55,6,0,0,2408,0,0,9,3,327,2,140,1,0
9983,53,0,0,1,1356,1,0,5,7,397,2,93,2,0
9984,56,3,0,0,292,1,0,28,4,228,9,-1,0,0
9985,31,0,1,1,2384,1,0,14,3,608,2,-1,0,0
9986,29,2,1,0,307,1,0,3,1,216,1,-1,0,0
9987,48,3,0,0,292,1,1,29,6,164,6,-1,0,0
9988,43,1,0,2,3131,1,0,3,5,441,3,-1,0,0
9989,29,2,0,0,0,0,0,12,4,33,2,-1,0,0
9990,39,0,1,1,2258,1,0,31,6,255,2,-1,0,0
9991,53,0,0,1,1348,0,1,17,6,120,3,-1,0,0
9992,48,1,0,0,741,1,0,16,3,227,1,-1,0,0
9993,34,0,0,1,0,0,0,22,3,176,1,-1,0,0
9994,52,0,1,1,741,0,0,7,7,63,2,-1,0,0
9995,30,3,0,0,521,1,0,19,10,648,1,-1,0,0
9996,45,8,0,2,5315,1,1,15,4,262,2,-1,0,0
9997,54,0,0,0,1660,0,0,20,10,337,3,-1,0,0
9999,35,8,0,0,1163,1,0,20,4,284,1,-1,0,0
10000,34,2,1,1,122,0,0,27,4,73,5,-1,0,0
10002,65,5,0,2,493,0,0,16,9,622,1,182,1,0
10005,28,2,1,1,558,1,0,15,4,300,1,-1,0,0
10006,33,2,0,1,16992,1,0,29,4,58,1,-1,0,0
10007,34,0,0,1,179,1,0,20,10,184,1,-1,0,0
10009,37,1,0,2,152,1,0,17,3,252,2,-1,0,0
10010,40,1,0,2,2805,1,0,14,4,173,6,353,23,0
10011,28,4,1,0,6332,1,0,7,4,149,1,343,4,0
10012,31,2,0,0,2420,1,0,19,10,166,1,-1,0,0
10013,42,0,0,0,580,0,0,22,7,67,2,-1,0,0
10014,34,2,2,0,259,0,0,11,7,316,2,-1,0,0
10015,34,4,0,0,-451,1,1,23,6,498,1,-1,0,0
10016,53,0,0,1,261,0,0,19,7,100,2,-1,0,0
10017,55,8,0,1,323,1,1,13,4,200,1,-1,0,0
10018,51,8,1,1,0,0,0,30,0,643,1,-1,0,0
10019,58,5,0,0,235,0,0,27,7,88,4,-1,0,0
10020,35,1,0,2,526,1,0,2,1,914,2,-1,0,0
10021,35,1,0,2,4366,1,0,28,4,173,3,-1,0,0
10022,31,2,0,1,0,1,1,13,4,164,2,-1,0,0
10023,32,9,0,0,833,1,0,2,10,227,5,164,3,0
10024,59,5,0,2,-13,0,0,11,7,77,1,-1,0,0
10025,50,0,2,1,405,0,0,2,3,82,6,-1,0,0
10026,37,1,0,2,3517,1,0,23,4,445,1,-1,0,0
10027,30,4,0,0,699,1,0,29,4,544,1,-1,0,0
10028,41,1,0,2,943,1,0,29,4,242,3,-1,0,0
10029,43,1,0,2,794,1,0,13,4,38,3,-1,0,0
10030,34,1,0,2,503,1,0,26,4,120,2,-1,0,0
10031,42,0,0,1,-700,1,0,14,4,110,1,-1,0,0
10032,33,0,0,1,644,0,0,11,7,99,2,-1,0,0
10033,26,4,1,0,335,0,0,29,0,393,2,-1,0,0
10034,32,2,1,0,719,1,0,28,4,79,6,-1,0,0
10035,41,0,0,1,-195,0,1,20,10,112,1,-1,0,0
10036,49,2,2,0,972,0,0,16,10,104,3,175,2,0
10037,51,1,0,2,5050,0,1,16,5,75,7,-1,0,0
10038,43,1,0,2,232,0,1,15,4,45,1,-1,0,0
10039,45,4,0,2,2406,1,1,20,3,108,2,-1,0,0
10040,42,8,0,0,324,1,0,15,6,528,3,-1,0,0
10041,37,1,0,0,168,1,0,17,3,266,2,-1,0,0
10042,59,5,0,0,374,0,0,29,7,272,2,-1,0,0
10043,31,4,1,0,658,0,0,22,4,100,1,-1,0,0
10044,22,3,1,0,-1,1,0,9,4,136,1,-1,0,0
10045,30,6,1,0,280,0,0,5,4,92,3,-1,0,0
10047,50,6,0,2,0,0,0,22,7,125,4,-1,0,0
10048,34,3,0,0,2064,1,0,26,4,165,2,-1,0,0
10049,30,1,0,0,128,1,0,14,4,273,1,-1,0,0
10050,56,1,0,2,0,1,0,17,6,82,1,-1,0,0
10051,31,2,1,0,863,1,0,3,1,146,1,263,5,0
10052,51,3,0,0,50,0,0,26,7,178,2,-1,0,0
10053,33,4,1,0,187,1,0,20,3,168,3,326,1,0
10054,47,1,0,0,-614,1,0,26,4,118,2,-1,0,0
10055,46,2,0,1,841,1,0,6,4,158,1,-1,0,0
10056,44,4,2,0,206,1,0,14,4,78,1,365,1,0
10057,51,1,0,0,984,1,0,7,3,353,4,-1,0,0
10058,39,2,1,0,201,0,1,6,5,148,4,-1,0,0
10059,41,2,0,1,585,1,0,20,3,60,1,-1,0,0
10060,33,0,1,1,8514,0,0,20,7,131,1,-1,0,0
10061,31,3,0,0,728,1,1,15,4,152,1,352,4,0
10062,60,8,2,0,80,1,0,15,4,397,1,-1,0,0
10063,34,2,0,0,1246,0,0,28,4,88,3,-1,0,0
10064,58,4,0,0,818,0,0,22,7,283,1,-1,0,0
10066,42,2,0,0,0,0,0,30,6,351,2,-1,0,0
10067,44,4,2,0,210,0,1,12,4,111,2,-1,0,0
10068,31,4,0,0,71,1,0,17,6,740,2,-1,0,0
10069,51,1,0,2,1869,0,0,17,5,30,3,-1,0,0
10070,59,3,0,2,1040,0,0,31,6,733,1,-1,0,0
10071,33,3,0,0,920,0,0,13,7,111,1,105,1,0
10072,47,1,0,0,668,1,0,4,4,230,6,354,2,0
10073,43,0,2,1,36,0,0,13,1,61,1,193,1,0
10074,44,10,0,2,-972,1,1,16,4,114,2,-1,0,0
10075,29,3,1,0,382,1,0,12,4,460,1,-1,0,0
10076,30,3,0,0,-170,1,1,26,4,130,1,-1,0,0
10078,53,2,1,1,1,0,0,21,7,190,1,-1,0,0
10079,46,1,0,0,922,1,0,18,10,296,2,-1,0,0
10080,41,0,0,1,3016,1,0,14,6,80,3,-1,0,0
10081,44,1,0,2,0,1,0,30,6,83,2,-1,0,0
10082,38,0,0,1,1101,1,0,9,10,43,1,-1,0,0
10083,43,0,2,1,3578,0,0,29,0,376,2,-1,0,0
10084,41,1,0,2,0,1,1,6,4,238,1,-1,0,0
10085,44,1,0,0,0,1,0,21,6,90,1,-1,0,0
10086,31,1,0,0,-190,1,1,8,4,299,3,-1,0,0
10087,59,6,0,1,185,0,0,4,1,283,1,-1,0,0
10088,30,0,1,1,156,1,0,9,5,174,9,-1,0,0
10089,35,1,0,0,503,1,1,9,4,57,2,-1,0,0
10090,57,5,0,0,485,0,0,2,1,79,2,187,2,0
10091,53,2,2,0,392,1,0,28,0,70,1,245,1,0
10092,35,1,0,0,625,0,0,13,4,267,1,-1,0,0
10093,49,4,0,2,468,0,0,5,7,608,2,-1,0,0
10094,41,0,0,0,280,1,0,2,5,88,1,95,2,0
10095,40,4,0,0,181,1,0,16,4,370,1,-1,0,0
10098,49,4,0,2,5737,1,0,29,4,417,2,-1,0,0
10099,38,0,0,1,1187,1,1,2,1,157,1,-1,0,0
10100,26,3,0,0,5231,0,1,17,6,222,2,-1,0,0
10101,34,3,0,0,3185,1,0,13,4,520,1,-1,0,0
10102,58,0,0,1,3228,0,0,19,7,58,2,-1,0,0
10103,30,4,0,0,80,1,0,8,4,185,2,-1,0,0
10104,52,1,2,2,2800,0,0,19,5,149,1,-1,0,0
10105,30,2,1,1,10,0,0,26,7,276,8,-1,0,0
10106,52,1,0,0,331,0,0,8,7,84,4,-1,0,0
10107,34,8,0,0,223,0,1,11,7,103,6,-1,0,0
10108,33,1,0,2,0,0,0,8,4,174,1,-1,0,0
10109,34,3,0,1,35,1,0,15,9,76,1,69,2,0
10110,23,3,0,0,299,1,0,19,5,104,1,-1,0,0
10111,37,1,0,2,240,1,0,11,4,259,1,370,2,0
10113,42,0,0,1,223,0,0,6,7,92,6,-1,0,0
10114,50,3,2,0,-194,1,0,13,3,238,2,-1,0,0
10115,41,2,2,0,1545,0,1,13,7,183,2,-1,0,0
10116,34,2,1,0,440,1,0,6,4,445,2,345,2,0
10117,57,0,0,2,2538,0,1,17,6,485,2,-1,0,0
10120,31,2,1,1,53,0,0,28,0,97,2,-1,0,0
10121,27,9,1,0,91,0,0,4,11,157,6,95,37,0
10122,48,1,1,2,316,0,0,5,5,560,2,-1,0,0
10124,37,1,0,0,2697,1,0,20,3,430,1,-1,0,0
10125,28,9,1,1,3,0,0,11,10,135,2,148,1,0
10126,34,4,0,0,244,0,0,4,1,696,2,-1,0,0
10128,39,3,0,0,159,0,0,19,10,177,1,-1,0,0
10129,30,0,0,1,6432,1,0,21,10,206,2,119,3,0
10130,35,1,0,0,-701,1,1,7,4,531,3,-1,0,0
10131,43,10,1,2,24,0,0,31,6,35,2,-1,0,0
10132,33,0,0,1,296,0,0,16,6,90,2,-1,0,0
10133,24,1,1,0,1,1,0,11,4,79,2,-1,0,0
10134,39,2,0,0,1965,1,0,2,5,65,1,-1,0,0
10135,27,2,1,1,501,0,1,30,0,370,4,-1,0,0
10136,50,1,0,0,3558,0,0,26,7,84,10,-1,0,0
10137,30,1,0,0,177,1,0,9,3,62,2,332,3,0
10138,52,2,2,0,204,0,0,7,7,134,2,-1,0,0
10139,30,3,0,0,46,1,0,6,4,114,2,-1,0,0
10140,35,2,2,0,2047,1,0,1,9,66,1,-1,0,0
10141,36,3,1,0,810,1,0,17,5,296,1,-1,0,0
10142,39,0,1,1,1914,0,0,18,7,94,4,-1,0,0
10143,43,3,1,0,56831,0,0,15,4,243,1,-1,0,0
10144,43,3,1,0,386,0,0,12,9,242,1,92,4,0
10145,46,3,0,2,469,1,0,2,1,75,1,264,10,0
10146,33,3,0,1,69,0,1,4,4,77,2,-1,0,0
10147,56,8,0,1,-124,1,0,15,4,374,5,-1,0,0
10148,60,5,0,2,600,0,0,19,7,99,6,-1,0,0
10149,48,0,0,1,3842,0,0,1,9,168,1,122,2,0
